	SRR8437484	SRR8437482	SRR8437483	SRR8437481	SRR8437478	SRR8437479
HORVU.MOREX.r3.4HG0393500	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0393510	45	34	46	38	52	46
HORVU.MOREX.r3.4HG0393520	763	1228	730	657	915	703
HORVU.MOREX.r3.4HG0393540	310	361	264	244	345	308
HORVU.MOREX.r3.4HG0393590	528	331	444	423	337	552
HORVU.MOREX.r3.4HG0393610	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0393620	1272	1151	1104	2052	1711	2187
HORVU.MOREX.r3.4HG0393630	7262	4637	5689	10161	5651	7858
HORVU.MOREX.r3.4HG0393640	194	152	145	178	136	101
HORVU.MOREX.r3.4HG0393650	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0393680	0	0	4	0	0	1
HORVU.MOREX.r3.4HG0393690	90	34	78	154	57	140
HORVU.MOREX.r3.4HG0393710	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0393720	681	476	479	455	561	537
HORVU.MOREX.r3.4HG0393730	0	0	0	2	0	0
HORVU.MOREX.r3.4HG0393750	1845	1086	1227	1292	1088	1342
HORVU.MOREX.r3.4HG0393760	29	7	5	7	6	18
HORVU.MOREX.r3.4HG0393770	1578	1346	1354	1353	1265	1447
HORVU.MOREX.r3.4HG0393840	1	0	0	0	0	0
HORVU.MOREX.r3.4HG0393850	0	2	0	0	0	0
HORVU.MOREX.r3.4HG0393860	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0393870	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0393890	47	49	39	81	48	93
HORVU.MOREX.r3.4HG0393900	0	0	0	8	0	0
HORVU.MOREX.r3.4HG0393930	4099	2334	2759	4602	2817	4008
HORVU.MOREX.r3.4HG0393950	6632	5152	5130	3220	4073	4679
HORVU.MOREX.r3.4HG0393970	3300	2543	1750	2948	2209	2835
HORVU.MOREX.r3.4HG0394000	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394020	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394030	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394040	6	1	0	2	0	0
HORVU.MOREX.r3.4HG0394050	139	76	63	89	94	83
HORVU.MOREX.r3.4HG0394080	70	71	60	68	65	32
HORVU.MOREX.r3.4HG0394090	3573	2568	2653	4711	3430	3768
HORVU.MOREX.r3.4HG0394110	77	127	84	80	136	135
HORVU.MOREX.r3.4HG0394120	248	344	216	257	329	257
HORVU.MOREX.r3.4HG0394130	465	1132	666	662	941	728
HORVU.MOREX.r3.4HG0394140	0	2	0	0	2	0
HORVU.MOREX.r3.4HG0394150	138	166	136	109	128	168
HORVU.MOREX.r3.4HG0394230	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394330	15	10	17	19	18	17
HORVU.MOREX.r3.4HG0394350	4403	7114	6287	4596	6488	7434
HORVU.MOREX.r3.4HG0394380	338	328	266	334	309	341
HORVU.MOREX.r3.4HG0394390	374	247	283	289	213	275
HORVU.MOREX.r3.4HG0394400	12	30	17	19	16	21
HORVU.MOREX.r3.4HG0394410	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394460	1068	1270	896	728	900	1295
HORVU.MOREX.r3.4HG0394480	444	407	418	356	456	527
HORVU.MOREX.r3.4HG0394520	50	42	38	92	48	70
HORVU.MOREX.r3.4HG0394540	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394560	2386	3061	2206	2391	2736	2453
HORVU.MOREX.r3.4HG0394590	480	1006	480	645	532	489
HORVU.MOREX.r3.4HG0394600	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394630	18	24	14	38	26	31
HORVU.MOREX.r3.4HG0394640	4335	7436	4195	6123	5817	5700
HORVU.MOREX.r3.4HG0394650	742	890	635	837	818	900
HORVU.MOREX.r3.4HG0394680	26	40	26	17	29	26
HORVU.MOREX.r3.4HG0394690	1094	961	963	1165	868	1257
HORVU.MOREX.r3.4HG0394710	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394720	2884	2715	2487	2524	2223	2552
HORVU.MOREX.r3.4HG0394760	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394780	742	933	749	971	759	970
HORVU.MOREX.r3.4HG0394790	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394810	453	711	502	430	635	645
HORVU.MOREX.r3.4HG0394830	393	409	367	317	431	428
HORVU.MOREX.r3.4HG0394840	2914	1960	1927	2107	1783	2451
HORVU.MOREX.r3.4HG0394870	14	4	10	12	16	19
HORVU.MOREX.r3.4HG0394900	1	0	0	4	8	15
HORVU.MOREX.r3.4HG0394910	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394920	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394930	419	412	349	328	260	436
HORVU.MOREX.r3.4HG0394940	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0394950	0	3	10	8	6	8
HORVU.MOREX.r3.4HG0394960	0	0	2	1	0	0
HORVU.MOREX.r3.4HG0394970	24	149	385	172	386	2464
HORVU.MOREX.r3.4HG0394980	85	43	46	218	43	287
HORVU.MOREX.r3.4HG0394990	657	705	564	939	645	713
HORVU.MOREX.r3.4HG0395000	1788	1185	1313	1972	1451	1879
HORVU.MOREX.r3.4HG0395010	509	299	300	554	268	431
HORVU.MOREX.r3.4HG0395090	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395120	1898	2194	1544	1864	1844	1886
HORVU.MOREX.r3.4HG0395130	0	2	0	0	0	0
HORVU.MOREX.r3.4HG0395140	55	60	47	33	73	68
HORVU.MOREX.r3.4HG0395160	428	294	427	369	388	490
HORVU.MOREX.r3.4HG0395170	152	191	127	70	192	177
HORVU.MOREX.r3.4HG0395180	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395190	351	474	235	338	387	364
HORVU.MOREX.r3.4HG0395220	1944	2546	1755	2266	1858	2441
HORVU.MOREX.r3.4HG0395230	4	0	0	2	0	0
HORVU.MOREX.r3.4HG0395240	1485	1194	1110	1267	896	1208
HORVU.MOREX.r3.4HG0395260	88	40	44	103	50	50
HORVU.MOREX.r3.4HG0395270	1213	867	724	829	964	869
HORVU.MOREX.r3.4HG0395340	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395350	4	0	0	0	0	0
HORVU.MOREX.r3.4HG0395370	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395410	868	763	525	1055	643	879
HORVU.MOREX.r3.4HG0395420	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395480	2	5	2	0	8	2
HORVU.MOREX.r3.4HG0395490	0	8	4	2	0	2
HORVU.MOREX.r3.4HG0395500	0	14	0	6	0	4
HORVU.MOREX.r3.4HG0395520	2349	2068	1742	2204	1806	2259
HORVU.MOREX.r3.4HG0395540	9235	11482	8398	10917	11858	15677
HORVU.MOREX.r3.4HG0395580	118	215	154	264	183	152
HORVU.MOREX.r3.4HG0395590	381	225	325	314	281	391
HORVU.MOREX.r3.4HG0395600	707	659	438	554	591	513
HORVU.MOREX.r3.4HG0395610	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395620	8	18	8	34	13	14
HORVU.MOREX.r3.4HG0395640	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395650	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395670	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395710	443	797	387	538	644	758
HORVU.MOREX.r3.4HG0395760	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395770	1114	831	621	486	1154	1092
HORVU.MOREX.r3.4HG0395810	0	0	0	2	0	0
HORVU.MOREX.r3.4HG0395820	4	7	2	10	13	9
HORVU.MOREX.r3.4HG0395830	892	735	508	677	597	531
HORVU.MOREX.r3.4HG0395840	637	1380	782	1128	1033	922
HORVU.MOREX.r3.4HG0395850	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395860	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395900	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395910	12	2	6	6	8	6
HORVU.MOREX.r3.4HG0395920	3506	2470	2151	2429	1714	2606
HORVU.MOREX.r3.4HG0395930	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395940	788	901	723	826	729	687
HORVU.MOREX.r3.4HG0395950	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0395960	4093	3916	3930	3238	3510	3433
HORVU.MOREX.r3.4HG0395990	214	171	146	178	132	149
HORVU.MOREX.r3.4HG0396000	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396020	652	1195	959	858	956	985
HORVU.MOREX.r3.4HG0396030	4229	5314	4054	4422	4240	5058
HORVU.MOREX.r3.4HG0396040	0	0	2	0	0	0
HORVU.MOREX.r3.4HG0396050	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396060	2331	2707	2090	2328	2092	2266
HORVU.MOREX.r3.4HG0396080	14	21	25	19	26	28
HORVU.MOREX.r3.4HG0396100	8	28	25	18	20	20
HORVU.MOREX.r3.4HG0396130	2796	1963	2519	7438	1921	3584
HORVU.MOREX.r3.4HG0396140	3950	2985	2223	3193	2542	3133
HORVU.MOREX.r3.4HG0396170	2776	1350	2190	1851	1732	1929
HORVU.MOREX.r3.4HG0396180	0	2	0	0	2	1
HORVU.MOREX.r3.4HG0396190	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396210	465	466	304	547	581	755
HORVU.MOREX.r3.4HG0396220	2078	1433	1315	2599	1517	2118
HORVU.MOREX.r3.4HG0396230	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396250	15	21	15	27	11	29
HORVU.MOREX.r3.4HG0396280	295	371	269	276	264	393
HORVU.MOREX.r3.4HG0396290	635	607	471	653	514	602
HORVU.MOREX.r3.4HG0396300	269	317	215	213	296	233
HORVU.MOREX.r3.4HG0396310	266	522	225	255	401	284
HORVU.MOREX.r3.4HG0396350	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396370	1197	794	682	1288	1031	1092
HORVU.MOREX.r3.4HG0396390	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396400	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396410	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396440	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396460	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396510	10	29	2	9	21	8
HORVU.MOREX.r3.4HG0396530	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396540	550	350	339	1240	274	499
HORVU.MOREX.r3.4HG0396550	442	344	283	459	410	473
HORVU.MOREX.r3.4HG0396570	0	0	0	0	0	2
HORVU.MOREX.r3.4HG0396580	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396600	628	533	464	452	388	408
HORVU.MOREX.r3.4HG0396620	1	1	0	0	0	0
HORVU.MOREX.r3.4HG0396630	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396640	0	0	0	0	0	2
HORVU.MOREX.r3.4HG0396660	0	0	2	0	0	0
HORVU.MOREX.r3.4HG0396670	114	124	91	160	111	184
HORVU.MOREX.r3.4HG0396690	199	157	158	155	155	197
HORVU.MOREX.r3.4HG0396700	863	839	466	898	891	796
HORVU.MOREX.r3.4HG0396710	5	11	11	9	17	13
HORVU.MOREX.r3.4HG0396730	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396740	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396750	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396760	217	162	182	189	205	168
HORVU.MOREX.r3.4HG0396780	10	23	6	12	5	2
HORVU.MOREX.r3.4HG0396800	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396820	2924	2113	1579	3128	2435	2896
HORVU.MOREX.r3.4HG0396840	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0396920	2441	2101	1351	2387	1770	2042
HORVU.MOREX.r3.4HG0396930	303	316	229	234	222	282
HORVU.MOREX.r3.4HG0396980	5	4	4	0	12	2
HORVU.MOREX.r3.4HG0397000	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397010	0	2	0	4	0	0
HORVU.MOREX.r3.4HG0397020	0	0	2	0	0	0
HORVU.MOREX.r3.4HG0397030	5826	6261	5085	7355	5090	6651
HORVU.MOREX.r3.4HG0397070	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397090	177	230	236	328	298	357
HORVU.MOREX.r3.4HG0397100	52	66	42	80	76	57
HORVU.MOREX.r3.4HG0397110	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397120	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397180	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397230	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397250	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397260	3	0	4	0	2	3
HORVU.MOREX.r3.4HG0397280	1265	760	693	1074	937	913
HORVU.MOREX.r3.4HG0397300	75	48	71	77	47	89
HORVU.MOREX.r3.4HG0397310	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397330	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397340	7	3	0	2	9	1
HORVU.MOREX.r3.4HG0397360	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397370	383	224	261	258	236	291
HORVU.MOREX.r3.4HG0397390	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397410	438	383	292	559	439	402
HORVU.MOREX.r3.4HG0397450	2200	1691	1462	2511	1658	2033
HORVU.MOREX.r3.4HG0397460	387	268	284	189	363	338
HORVU.MOREX.r3.4HG0397470	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397500	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397510	151	208	115	127	102	106
HORVU.MOREX.r3.4HG0397520	65	50	42	56	40	69
HORVU.MOREX.r3.4HG0397530	599	543	408	452	301	350
HORVU.MOREX.r3.4HG0397540	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397570	238	227	248	258	354	547
HORVU.MOREX.r3.4HG0397580	552	485	452	428	431	547
HORVU.MOREX.r3.4HG0397600	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397610	1059	1175	667	1176	774	925
HORVU.MOREX.r3.4HG0397620	485	1304	459	1012	565	689
HORVU.MOREX.r3.4HG0397630	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397640	2033	1508	1342	2259	1262	1754
HORVU.MOREX.r3.4HG0397660	29	153	44	38	70	42
HORVU.MOREX.r3.4HG0397670	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397690	10	271	38	31	76	59
HORVU.MOREX.r3.4HG0397740	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397770	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397780	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397790	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397800	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397810	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397820	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397830	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397840	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397850	1203	1681	821	1888	1160	1425
HORVU.MOREX.r3.4HG0397860	4	0	0	0	0	2
HORVU.MOREX.r3.4HG0397870	800	526	557	759	522	640
HORVU.MOREX.r3.4HG0397890	304	316	306	190	310	329
HORVU.MOREX.r3.4HG0397900	1823	1841	1464	1967	1807	1764
HORVU.MOREX.r3.4HG0397920	2	4	12	3	10	7
HORVU.MOREX.r3.4HG0397940	2945	1981	2067	1950	2446	2496
HORVU.MOREX.r3.4HG0397950	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0397970	0	0	4	0	0	0
HORVU.MOREX.r3.4HG0397980	0	0	0	0	0	1
HORVU.MOREX.r3.4HG0397990	26	3	6	25	22	26
HORVU.MOREX.r3.4HG0398010	2327	1251	1466	1227	1174	1390
HORVU.MOREX.r3.4HG0398040	730	637	518	741	532	626
HORVU.MOREX.r3.4HG0398050	0	2	0	0	0	0
HORVU.MOREX.r3.4HG0398060	1433	917	982	3150	993	1497
HORVU.MOREX.r3.4HG0398070	942	971	693	708	850	840
HORVU.MOREX.r3.4HG0398090	867	772	646	633	612	802
HORVU.MOREX.r3.4HG0398100	949	756	932	801	641	877
HORVU.MOREX.r3.4HG0398120	8	0	2	0	0	0
HORVU.MOREX.r3.4HG0398130	11330	13857	13947	9199	12405	13675
HORVU.MOREX.r3.4HG0398140	908	892	804	820	777	1033
HORVU.MOREX.r3.4HG0398150	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398160	2743	5256	4545	4072	3037	3293
HORVU.MOREX.r3.4HG0398200	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398220	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398240	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398250	2	0	0	0	0	0
HORVU.MOREX.r3.4HG0398270	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398300	154	393	213	252	292	286
HORVU.MOREX.r3.4HG0398310	6	0	0	8	10	6
HORVU.MOREX.r3.4HG0398320	158	146	130	111	122	153
HORVU.MOREX.r3.4HG0398330	8	6	0	10	4	7
HORVU.MOREX.r3.4HG0398350	87	49	66	88	34	126
HORVU.MOREX.r3.4HG0398360	365	607	396	221	360	391
HORVU.MOREX.r3.4HG0398390	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398400	888	1154	838	877	933	1006
HORVU.MOREX.r3.4HG0398420	451	298	412	363	438	391
HORVU.MOREX.r3.4HG0398430	785	756	567	785	783	716
HORVU.MOREX.r3.4HG0398440	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398450	4	0	2	0	4	4
HORVU.MOREX.r3.4HG0398460	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398470	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398480	128	90	103	107	84	88
HORVU.MOREX.r3.4HG0398490	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398520	1231	1145	766	1179	897	1177
HORVU.MOREX.r3.4HG0398540	128	202	197	149	184	188
HORVU.MOREX.r3.4HG0398550	1567	1262	911	1985	935	1608
HORVU.MOREX.r3.4HG0398570	20648	22590	24890	10842	17260	24890
HORVU.MOREX.r3.4HG0398610	431	295	213	505	227	303
HORVU.MOREX.r3.4HG0398620	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398650	6	2	0	0	4	4
HORVU.MOREX.r3.4HG0398660	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398720	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398730	0	0	1	1	1	0
HORVU.MOREX.r3.4HG0398740	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398750	0	0	4	0	1	2
HORVU.MOREX.r3.4HG0398760	0	0	1	0	0	0
HORVU.MOREX.r3.4HG0398790	1265	1142	1012	1029	991	1190
HORVU.MOREX.r3.4HG0398810	322	252	241	295	215	249
HORVU.MOREX.r3.4HG0398820	1707	2258	1583	2352	1811	2067
HORVU.MOREX.r3.4HG0398840	1004	967	1013	960	1015	1123
HORVU.MOREX.r3.4HG0398850	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0398860	0	0	0	2	4	11
HORVU.MOREX.r3.4HG0398870	409	252	297	430	318	361
HORVU.MOREX.r3.4HG0398890	525	328	325	411	282	406
HORVU.MOREX.r3.4HG0398900	0	2	6	4	2	12
HORVU.MOREX.r3.4HG0398910	0	0	0	2	0	0
HORVU.MOREX.r3.4HG0398920	0	2	2	0	0	2
HORVU.MOREX.r3.4HG0398930	56	42	13	61	29	37
HORVU.MOREX.r3.4HG0398940	75	66	60	76	61	96
HORVU.MOREX.r3.4HG0398950	1224	850	805	1022	880	1176
HORVU.MOREX.r3.4HG0398960	67	79	73	89	86	112
HORVU.MOREX.r3.4HG0398970	937	761	823	763	835	924
HORVU.MOREX.r3.4HG0398980	1275	1252	1112	1118	1024	1310
HORVU.MOREX.r3.4HG0398990	390	344	269	357	330	376
HORVU.MOREX.r3.4HG0399010	79	56	48	63	45	52
HORVU.MOREX.r3.4HG0399030	30	19	15	16	7	6
HORVU.MOREX.r3.4HG0399060	122	25	24	57	17	26
HORVU.MOREX.r3.4HG0399080	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399090	0	2	4	4	2	8
HORVU.MOREX.r3.4HG0399110	1	2	0	0	0	0
HORVU.MOREX.r3.4HG0399140	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399190	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399210	2226	1623	1724	2793	1879	2503
HORVU.MOREX.r3.4HG0399220	324	366	350	352	276	298
HORVU.MOREX.r3.4HG0399240	68	22	40	41	24	68
HORVU.MOREX.r3.4HG0399260	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399270	120	85	77	95	118	89
HORVU.MOREX.r3.4HG0399280	918	1395	905	581	1044	1065
HORVU.MOREX.r3.4HG0399320	16342	14910	12572	7032	12633	13541
HORVU.MOREX.r3.4HG0399350	2	0	0	0	0	0
HORVU.MOREX.r3.4HG0399360	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399380	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399430	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399440	1	0	0	0	0	0
HORVU.MOREX.r3.4HG0399460	2	19	11	2	0	2
HORVU.MOREX.r3.4HG0399470	0	10	0	0	0	0
HORVU.MOREX.r3.4HG0399480	113	320	102	278	213	209
HORVU.MOREX.r3.4HG0399510	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399520	24	33	19	21	51	51
HORVU.MOREX.r3.4HG0399530	373	229	280	399	359	405
HORVU.MOREX.r3.4HG0399560	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399570	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399590	0	0	0	0	0	2
HORVU.MOREX.r3.4HG0399600	1080	789	858	974	879	1031
HORVU.MOREX.r3.4HG0399610	8	0	1	10	0	6
HORVU.MOREX.r3.4HG0399620	20981	10327	17958	30855	17395	28936
HORVU.MOREX.r3.4HG0399660	48	138	71	102	132	138
HORVU.MOREX.r3.4HG0399670	889	1540	926	603	1123	1224
HORVU.MOREX.r3.4HG0399680	316	300	224	243	268	305
HORVU.MOREX.r3.4HG0399690	2589	4344	2958	2425	2809	3035
HORVU.MOREX.r3.4HG0399700	4037	9486	6993	7174	5891	7753
HORVU.MOREX.r3.4HG0399750	2	0	4	0	0	0
HORVU.MOREX.r3.4HG0399760	78	68	89	67	55	82
HORVU.MOREX.r3.4HG0399770	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399790	140	142	175	88	91	162
HORVU.MOREX.r3.4HG0399840	58	84	52	63	81	91
HORVU.MOREX.r3.4HG0399890	4142	5402	3667	5166	4724	5900
HORVU.MOREX.r3.4HG0399900	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399910	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399920	1264	1210	667	1907	1012	1104
HORVU.MOREX.r3.4HG0399930	518	426	391	596	460	543
HORVU.MOREX.r3.4HG0399940	4	0	10	72	0	60
HORVU.MOREX.r3.4HG0399960	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0399990	99	114	59	90	48	83
HORVU.MOREX.r3.4HG0400000	52	4	38	67	36	114
HORVU.MOREX.r3.4HG0400020	1954	1313	1627	1323	1214	1774
HORVU.MOREX.r3.4HG0400030	506	412	401	593	371	503
HORVU.MOREX.r3.4HG0400060	382	306	273	535	272	404
HORVU.MOREX.r3.4HG0400070	2348	1805	1885	2317	1975	2604
HORVU.MOREX.r3.4HG0400080	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400090	331	247	221	327	220	280
HORVU.MOREX.r3.4HG0400110	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400120	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400140	2	0	0	0	0	0
HORVU.MOREX.r3.4HG0400180	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400190	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400200	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400210	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400230	0	2	0	0	0	0
HORVU.MOREX.r3.4HG0400260	2	0	0	0	0	2
HORVU.MOREX.r3.4HG0400270	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400300	2613	2941	2024	2621	2185	2586
HORVU.MOREX.r3.4HG0400320	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400330	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400340	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400350	1089	953	678	1179	774	956
HORVU.MOREX.r3.4HG0400380	0	7	4	1	9	5
HORVU.MOREX.r3.4HG0400410	23822	61687	30689	38884	43989	49868
HORVU.MOREX.r3.4HG0400520	38	141	117	127	153	173
HORVU.MOREX.r3.4HG0400580	5272	2967	3659	2015	2445	3201
HORVU.MOREX.r3.4HG0400610	2190	2351	2012	2402	1948	2452
HORVU.MOREX.r3.4HG0400620	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400630	0	0	1	1	1	2
HORVU.MOREX.r3.4HG0400690	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400700	136	163	131	214	119	138
HORVU.MOREX.r3.4HG0400710	102	201	108	112	164	130
HORVU.MOREX.r3.4HG0400730	13737	11990	11526	16812	11466	14949
HORVU.MOREX.r3.4HG0400740	8106	7454	6611	8929	5305	7469
HORVU.MOREX.r3.4HG0400760	2150	1799	1591	1370	1442	1862
HORVU.MOREX.r3.4HG0400780	237	453	316	572	238	401
HORVU.MOREX.r3.4HG0400790	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400800	399	252	326	331	354	399
HORVU.MOREX.r3.4HG0400810	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400820	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400840	1550	1619	1462	1198	1284	1651
HORVU.MOREX.r3.4HG0400860	5219	6935	6473	4031	6124	5430
HORVU.MOREX.r3.4HG0400870	559	906	515	788	621	655
HORVU.MOREX.r3.4HG0400880	1196	720	807	1207	858	1188
HORVU.MOREX.r3.4HG0400890	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0400910	2	0	0	0	0	0
HORVU.MOREX.r3.4HG0400920	170	199	111	190	156	156
HORVU.MOREX.r3.4HG0400930	1876	1770	1226	1773	1652	1851
HORVU.MOREX.r3.4HG0400940	611	928	907	975	814	906
HORVU.MOREX.r3.4HG0400950	2	0	0	0	0	4
HORVU.MOREX.r3.4HG0400960	4	10	20	10	13	11
HORVU.MOREX.r3.4HG0400980	178	244	283	490	316	441
HORVU.MOREX.r3.4HG0400990	26	14	33	52	18	38
HORVU.MOREX.r3.4HG0401020	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0401040	33	67	49	76	56	103
HORVU.MOREX.r3.4HG0401050	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0401060	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0401070	0	0	0	0	0	0
HORVU.MOREX.r3.4HG0401080	13	14	0	0	0	0
HORVU.MOREX.r3.4HG0401110	47	42	0	9	0	0
HORVU.MOREX.r3.4HG0401130	4500	5856	3975	5000	4729	5711
HORVU.MOREX.r3.4HG0401170	7017	4099	5121	12502	4030	7524
HORVU.MOREX.r3.4HG0401180	26	6	14	66	2	24
HORVU.MOREX.r3.4HG0401190	27	6	6	43	4	22
HORVU.MOREX.r3.4HG0401200	11	0	8	15	0	4
HORVU.MOREX.r3.4HG0401210	132	26	55	256	24	68
HORVU.MOREX.r3.4HG0401220	511	417	443	591	411	496
