"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"HORVU.MOREX.r3.3HG0220250",275.192335369085,3.77649691174955e-06,0.0014426674813348,0.418479085431125,0.999875898879627
"HORVU.MOREX.r3.3HG0220260",118.566692462913,3.85713410127517e-06,0.0014426722045302,0.369202319753045,0.999875898879627
"HORVU.MOREX.r3.3HG0220270",26.7662441178235,1.05710014048329e-06,0.00144269201183434,0.491640812536792,0.999875898879627
"HORVU.MOREX.r3.3HG0220280",31.7002648751053,-3.17847073627157e-06,0.00144269227129151,0.0819375870663128,0.999875898879627
"HORVU.MOREX.r3.3HG0220290",33.6087277533348,-5.06582565441138e-08,0.00144269055044107,0.975064602118732,0.999875898879627
"HORVU.MOREX.r3.3HG0220320",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220330",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220340",60.5657073883648,-2.0509993650471e-07,0.00144269400312328,0.807945647508162,0.999875898879627
"HORVU.MOREX.r3.3HG0220350",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220360",934.354076373689,-5.45430195215102e-06,0.00144261895034603,0.47532493298076,0.999875898879627
"HORVU.MOREX.r3.3HG0220390",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220400",0.242648564524017,1.11071851569273e-08,0.00144269493777585,0.997380298159058,NA
"HORVU.MOREX.r3.3HG0220440",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220520",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220590",1.25245535984138,-1.37288029303267e-08,0.00144269457256482,0.980623161880652,NA
"HORVU.MOREX.r3.3HG0220600",16.0040990273348,-5.8034244645178e-07,0.0014426867951243,0.811364198579976,0.999875898879627
"HORVU.MOREX.r3.3HG0220630",1.38612722360124,5.24920442009275e-07,0.00144269475503051,0.292332220440571,NA
"HORVU.MOREX.r3.3HG0220640",0.562969174431837,-2.45985002844995e-07,0.00144269501769419,0.444724619504288,NA
"HORVU.MOREX.r3.3HG0220650",99.6534899337717,-2.695777247985e-06,0.00144266486988151,0.570347699400839,0.999875898879627
"HORVU.MOREX.r3.3HG0220680",3.95092030383204,-1.27062119780428e-06,0.00144269362161878,0.253058113335478,NA
"HORVU.MOREX.r3.3HG0220700",15.8963568596959,-1.62204963539572e-06,0.00144268964308382,0.428898306355524,0.999875898879627
"HORVU.MOREX.r3.3HG0220750",0.541434117457032,2.40418912350229e-07,0.00144269501301692,0.460908681253157,NA
"HORVU.MOREX.r3.3HG0220760",669.321866275535,2.30025129986923e-06,0.00144265702621052,0.665689199817013,0.999875898879627
"HORVU.MOREX.r3.3HG0220770",3.19418753870269,-5.34749106377585e-07,0.00144269367776048,0.594321084736466,NA
"HORVU.MOREX.r3.3HG0220780",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220800",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220810",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220830",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220880",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220900",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220910",34.9671050307839,-1.43851679157828e-06,0.00144268232477252,0.455504496793366,0.999875898879627
"HORVU.MOREX.r3.3HG0220930",3803.16072121496,-2.30072538030078e-06,0.00144267719400943,0.52983214008514,0.999875898879627
"HORVU.MOREX.r3.3HG0220950",425.805923668321,-5.93571003718978e-06,0.0014426718711728,0.618571894793233,0.999875898879627
"HORVU.MOREX.r3.3HG0220980",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0220990",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221000",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221010",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221030",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221040",3191.3713120972,5.20478554240831e-06,0.00144263223151995,0.456988843268588,0.999875898879627
"HORVU.MOREX.r3.3HG0221050",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221060",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221070",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221090",143.374331212545,2.57705713538037e-06,0.00144266579889388,0.583143110288669,0.999875898879627
"HORVU.MOREX.r3.3HG0221100",2351.62874502035,2.10408407732679e-06,0.0014426113460195,0.788704872355793,0.999875898879627
"HORVU.MOREX.r3.3HG0221110",1232.34730583062,8.09391129809453e-06,0.0014426373111051,0.252496082837512,0.999875898879627
"HORVU.MOREX.r3.3HG0221130",6203.54075679276,4.60978595841509e-06,0.00144268106022799,0.199357215344304,0.999875898879627
"HORVU.MOREX.r3.3HG0221140",8.27690607177147,7.14501875658878e-07,0.00144269392805666,0.449272344522617,NA
"HORVU.MOREX.r3.3HG0221160",172.508572662027,1.24348964681063e-07,0.00144269354318346,0.910886094927104,0.999875898879627
"HORVU.MOREX.r3.3HG0221170",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221180",21.8287312808124,1.11029313186841e-07,0.00144269357599561,0.917858254377907,0.999875898879627
"HORVU.MOREX.r3.3HG0221190",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221210",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221230",4.49734520653171,-2.84678055420672e-07,0.00144269255954349,0.830449533215838,NA
"HORVU.MOREX.r3.3HG0221240",2714.08596877023,1.15272724489152e-05,0.00144266954983427,0.204451096035479,0.999875898879627
"HORVU.MOREX.r3.3HG0221270",1.87780609994962,2.11987177852323e-07,0.0014426942263745,0.785580425231046,NA
"HORVU.MOREX.r3.3HG0221280",164.690354428436,-4.46624674251824e-07,0.00144267642715464,0.901422255550052,0.999875898879627
"HORVU.MOREX.r3.3HG0221300",14007.3465248092,6.10899490510181e-06,0.00144265075218604,0.314210534918024,0.999875898879627
"HORVU.MOREX.r3.3HG0221310",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221340",647.107343610004,-2.11170989119301e-06,0.00144268034462849,0.525866349256654,0.999875898879627
"HORVU.MOREX.r3.3HG0221390",64.3482066394698,-1.38332172692254e-06,0.00144267925091912,0.684235609342122,0.999875898879627
"HORVU.MOREX.r3.3HG0221430",186.878566717106,-1.5125280246103e-06,0.00144266982178392,0.723368437756201,0.999875898879627
"HORVU.MOREX.r3.3HG0221440",670.850851974467,8.13016014242417e-06,0.0014426551605305,0.182471332877412,0.999875898879627
"HORVU.MOREX.r3.3HG0221460",375.577773635405,8.51211011630242e-06,0.00144269503136077,0.00541811122943096,0.518291594651702
"HORVU.MOREX.r3.3HG0221490",2423.01861357336,8.31032887510777e-06,0.00144264046373185,0.231215985336981,0.999875898879627
"HORVU.MOREX.r3.3HG0221500",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221540",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221570",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221590",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221610",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221630",3533.37262683449,-5.13155422163006e-06,0.0014426368427678,0.444665886496278,0.999875898879627
"HORVU.MOREX.r3.3HG0221640",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221650",475.370708261574,1.99196592336946e-06,0.00144264524070166,0.742653748573967,0.999875898879627
"HORVU.MOREX.r3.3HG0221680",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221750",4251.4914677944,-2.09167332874219e-05,0.00144268531847126,0.00784965546929395,0.598679118313648
"HORVU.MOREX.r3.3HG0221800",2635.81272616147,1.24429166432448e-06,0.00144267193679935,0.763871060284917,0.999875898879627
"HORVU.MOREX.r3.3HG0221840",99.9324279086953,8.71947412428257e-06,0.00144268919012766,0.128916276109438,0.999875898879627
"HORVU.MOREX.r3.3HG0221850",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221890",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0221900",129.855091889622,-1.97394306373039e-06,0.00144268837456059,0.390403825601671,0.999875898879627
"HORVU.MOREX.r3.3HG0221920",19.23874511175,2.70412149093677e-06,0.00144268984796465,0.212465100246768,0.999875898879627
"HORVU.MOREX.r3.3HG0221930",0.109812870206985,-1.5709928512213e-07,0.0014426949895664,0.835691158998515,NA
"HORVU.MOREX.r3.3HG0221940",514.942261350114,-1.73236598684812e-06,0.00144268703855132,0.483181967810805,0.999875898879627
"HORVU.MOREX.r3.3HG0221960",0.71860245829694,-9.7808628800698e-08,0.00144269492465057,0.758324589200861,NA
"HORVU.MOREX.r3.3HG0221980",64.4210198541777,-6.09705490822451e-07,0.00144269215338955,0.67342758466011,0.999875898879627
"HORVU.MOREX.r3.3HG0221990",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222000",28.2537644841536,1.68407092261737e-06,0.00144268908718526,0.43729902485025,0.999875898879627
"HORVU.MOREX.r3.3HG0222010",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222030",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222040",115.028988905513,1.03983998237005e-06,0.00144268134004757,0.744351061510423,0.999875898879627
"HORVU.MOREX.r3.3HG0222050",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222060",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222080",13.5007889760837,1.92520063600549e-06,0.00144269019580299,0.335393518304503,NA
"HORVU.MOREX.r3.3HG0222090",2224.63566173716,2.55628982603342e-06,0.00144261926055144,0.732645157899437,0.999875898879627
"HORVU.MOREX.r3.3HG0222130",3145.79307546845,3.91016627820901e-06,0.00144267614240492,0.322610695321304,0.999875898879627
"HORVU.MOREX.r3.3HG0222150",1050.29186352549,-2.52142531650968e-06,0.00144266942698175,0.563927384572786,0.999875898879627
"HORVU.MOREX.r3.3HG0222160",7.80639280467797,1.97369598783437e-06,0.00144269430084845,0.0595173273793822,NA
"HORVU.MOREX.r3.3HG0222170",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222180",0.36230768863438,-2.2685562032398e-07,0.001442695006567,0.567621197489902,NA
"HORVU.MOREX.r3.3HG0222300",618.987240777992,1.01407012032596e-05,0.00144269386799658,0.18814792583841,0.999875898879627
"HORVU.MOREX.r3.3HG0222310",1.60587474945256,-2.75280829705542e-07,0.00144269485853206,0.482321043322479,NA
"HORVU.MOREX.r3.3HG0222320",348.445380125987,-1.88280552062309e-05,0.00144270521902034,0.00633173581369559,0.559646836130666
"HORVU.MOREX.r3.3HG0222330",18.8478298428027,-4.43146160611412e-07,0.00144268958808056,0.82183669220585,0.999875898879627
"HORVU.MOREX.r3.3HG0222370",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222380",237.720778762494,-6.96619599261126e-06,0.00144269617716362,0.00307799675454409,0.404852760621127
"HORVU.MOREX.r3.3HG0222390",7.41530383486154,-6.58864233004419e-07,0.00144269388252733,0.484650245008932,NA
"HORVU.MOREX.r3.3HG0222410",70.3111413627473,1.41707745707825,1.04534734660732,0.00254666204431169,0.372428833928783
"HORVU.MOREX.r3.3HG0222420",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222440",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222450",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222480",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222490",8.96532933375618,1.04673197109636e-06,0.00144269191731005,0.500309310475467,NA
"HORVU.MOREX.r3.3HG0222500",0.285363896440819,-2.12768682870708e-07,0.00144269500037571,0.657124521745084,NA
"HORVU.MOREX.r3.3HG0222510",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222520",2.69824507285395,-4.29724349694023e-07,0.00144269425773715,0.575878886256103,NA
"HORVU.MOREX.r3.3HG0222530",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222540",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222550",9.79594790690099,-1.15129797979957e-07,0.00144269365260322,0.905838929136257,NA
"HORVU.MOREX.r3.3HG0222560",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222570",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222580",0.251935113057451,-2.08644518371658e-07,0.00144269499840073,0.671506307777499,NA
"HORVU.MOREX.r3.3HG0222590",8.21809953758926,-5.04076995162168e-07,0.00144269261340896,0.704899750788384,NA
"HORVU.MOREX.r3.3HG0222600",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222610",426.75577128612,-3.74225596110059e-06,0.00144267525151702,0.349166087470655,0.999875898879627
"HORVU.MOREX.r3.3HG0222660",1.39293926460394,2.01616557826314e-07,0.00144269468175398,0.71995484125408,NA
"HORVU.MOREX.r3.3HG0222680",7888.37657452412,4.4521628228505e-06,0.00144267821832658,0.24684561817657,0.999875898879627
"HORVU.MOREX.r3.3HG0222710",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222740",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222760",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222770",1966.21274955918,-9.19193919667209e-07,0.00144262090580615,0.898746120472605,0.999875898879627
"HORVU.MOREX.r3.3HG0222780",1788.34966362169,-7.97198372550161e-07,0.00144262492196858,0.902320989022226,0.999875898879627
"HORVU.MOREX.r3.3HG0222800",1.15267045966295,1.21183668340284e-07,0.00144269456558164,0.83636964672107,NA
"HORVU.MOREX.r3.3HG0222820",120.925119914062,-3.4051267737582e-06,0.00144266964674881,0.443246184899767,0.999875898879627
"HORVU.MOREX.r3.3HG0222830",1.54318725367099,4.91131285048946e-07,0.00144269481644413,0.266248971517782,NA
"HORVU.MOREX.r3.3HG0222920",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0222960",0.123717693603896,-1.78066354802894e-07,0.00144269499104056,0.835691158998516,NA
"HORVU.MOREX.r3.3HG0223010",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223050",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223070",0.275762728822969,2.06750497290368e-07,0.00144269499701675,0.665612074639428,NA
"HORVU.MOREX.r3.3HG0223080",0.219625740413971,-2.01643865718355e-07,0.00144269499620935,0.695071078774921,NA
"HORVU.MOREX.r3.3HG0223090",4.95731012471863,1.21660286952134e-06,0.00144269284126497,0.363027434856068,NA
"HORVU.MOREX.r3.3HG0223130",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223150",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223170",2.90350771300324,-1.87498992889235e-07,0.00144269440900662,0.773293819031676,NA
"HORVU.MOREX.r3.3HG0223180",932.437763255993,-7.65792596963986e-07,0.0014426757838664,0.835363518974486,0.999875898879627
"HORVU.MOREX.r3.3HG0223190",112.233074909702,4.20209749202108e-06,0.00144268791330501,0.123904412218614,0.999875898879627
"HORVU.MOREX.r3.3HG0223200",11.8971866889332,1.70644834025573e-06,0.00144269132485627,0.330997966507038,NA
"HORVU.MOREX.r3.3HG0223260",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223290",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223300",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223310",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223320",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223330",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223340",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223350",0.142681948220409,-1.67334023369652e-07,0.00144269499085188,0.835691158998516,NA
"HORVU.MOREX.r3.3HG0223360",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223370",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223380",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223410",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223440",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223450",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223500",53.7478278524624,6.85817387672824e-07,0.00144268635356819,0.786939444781538,0.999875898879627
"HORVU.MOREX.r3.3HG0223530",0.493310894087234,-1.27288374554451e-07,0.00144269494628117,0.703031732162882,NA
"HORVU.MOREX.r3.3HG0223600",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223610",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223650",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223690",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223700",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223710",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223730",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223740",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223750",1.47193895956315,-4.84826792821962e-07,0.00144269475041915,0.256795869678738,NA
"HORVU.MOREX.r3.3HG0223760",35.9708112531381,1.09223457682712e-06,0.00144268681657146,0.659340034253921,0.999875898879627
"HORVU.MOREX.r3.3HG0223770",65.7293727199474,3.28945094842638e-06,0.00144268639026155,0.234842242995002,0.999875898879627
"HORVU.MOREX.r3.3HG0223780",23.4397977210082,3.3473462139622e-06,0.00144269107427481,0.107485873668884,0.999875898879627
"HORVU.MOREX.r3.3HG0223800",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223820",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223830",11.9751937871996,2.64649453604218e-06,0.00144269246371381,0.113475523175481,NA
"HORVU.MOREX.r3.3HG0223840",24.8612663886905,1.18247909196626e-06,0.00144269417446967,0.203368459267103,0.999875898879627
"HORVU.MOREX.r3.3HG0223870",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223880",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223890",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223900",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223920",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0223930",108.212400536546,7.70609835933918e-07,0.00144268615842535,0.764444525743158,0.999875898879627
"HORVU.MOREX.r3.3HG0223940",1648.41279828128,1.00155360232968e-06,0.00144267421894637,0.799304320454496,0.999875898879627
"HORVU.MOREX.r3.3HG0223950",0.482751562059566,-1.00252533750285e-08,0.00144269492043508,0.982882187640725,NA
"HORVU.MOREX.r3.3HG0223960",204.312165400952,1.46191610302305e-06,0.0014426749561508,0.705199664888527,0.999875898879627
"HORVU.MOREX.r3.3HG0223980",1231.90692744854,-9.60975684270544e-06,0.00144265281741275,0.138097130081103,0.999875898879627
"HORVU.MOREX.r3.3HG0223990",302.53721942269,-2.00552841416802e-06,0.00144263308936929,0.764598921705486,0.999875898879627
"HORVU.MOREX.r3.3HG0224000",3445.1043226653,-4.18813323282613e-06,0.00144268518187065,0.17060597128232,0.999875898879627
"HORVU.MOREX.r3.3HG0224010",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224020",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224040",138.694034197634,-1.40224522325217e-06,0.00144268282236315,0.639544001214878,0.999875898879627
"HORVU.MOREX.r3.3HG0224080",14.4744016918084,1.19287218119232e-06,0.00144268915377377,0.571931076962341,0.999875898879627
"HORVU.MOREX.r3.3HG0224130",652.868831448185,-4.6848683799038e-06,0.00144266374386804,0.351060970972094,0.999875898879627
"HORVU.MOREX.r3.3HG0224160",2.25041726848396,-5.90197080720252e-08,0.00144269451543338,0.921979073651557,NA
"HORVU.MOREX.r3.3HG0224180",0.490892483342106,1.79227973302384e-07,0.0014426949048667,0.651452171472275,NA
"HORVU.MOREX.r3.3HG0224200",1.00576654802434,3.00440844049314e-07,0.00144269442108017,0.657189209680098,NA
"HORVU.MOREX.r3.3HG0224210",12.6747816281061,-9.81992378448581e-07,0.00144268887630197,0.644558824993923,NA
"HORVU.MOREX.r3.3HG0224240",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224260",1012.33043409487,-3.20902689505363e-06,0.0014425920590285,0.71121037022578,0.999875898879627
"HORVU.MOREX.r3.3HG0224270",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224280",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224310",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224360",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224400",310.895192131227,4.46822983874326e-06,0.00144267807084723,0.246241980178153,0.999875898879627
"HORVU.MOREX.r3.3HG0224410",1.82835764166479,9.73334274923673e-08,0.00144269448502625,0.879475491732295,NA
"HORVU.MOREX.r3.3HG0224430",1338.20550401416,-2.09504929512184e-06,0.00144266521132849,0.653902417545241,0.999875898879627
"HORVU.MOREX.r3.3HG0224440",76.0820566459988,-5.52487739511443e-06,0.00144268506342495,0.0966829956341683,0.999875898879627
"HORVU.MOREX.r3.3HG0224450",4675.88784713096,2.85913381317241e-06,0.00144265242181294,0.614321323003387,0.999875898879627
"HORVU.MOREX.r3.3HG0224460",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224470",0.111865841940678,1.50478995105116e-07,0.00144269498746851,0.840823533975817,NA
"HORVU.MOREX.r3.3HG0224480",0.219625740413971,-2.01643865718355e-07,0.00144269499620935,0.695071078774921,NA
"HORVU.MOREX.r3.3HG0224500",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224510",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224520",1451.78249952088,-1.04590208267103e-06,0.00144268752053644,0.654001797769034,0.999875898879627
"HORVU.MOREX.r3.3HG0224530",224.83554832821,-9.63177242408334e-07,0.0014426878514818,0.673309848081708,0.999875898879627
"HORVU.MOREX.r3.3HG0224540",1785.57951081304,-1.41416380754113e-06,0.00144267615873469,0.707862793006851,0.999875898879627
"HORVU.MOREX.r3.3HG0224580",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224590",4.33215100632366,5.13381244985242e-07,0.00144269371877655,0.607083057010755,NA
"HORVU.MOREX.r3.3HG0224600",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224620",1161.54098457707,-1.1257496974033e-06,0.00144263501706603,0.86298489900286,0.999875898879627
"HORVU.MOREX.r3.3HG0224630",2.12332928960823,5.06481402620892e-07,0.00144269454905944,0.424318642293592,NA
"HORVU.MOREX.r3.3HG0224680",336.21464557052,-5.03594998414534e-07,0.00144266783983149,0.907795120901414,0.999875898879627
"HORVU.MOREX.r3.3HG0224690",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224710",241.287434850377,1.17067817218726e-06,0.00144264203049332,0.851878781614971,0.999875898879627
"HORVU.MOREX.r3.3HG0224730",4456.31088340193,-2.43435343390537e-06,0.0014426712568835,0.563050368846414,0.999875898879627
"HORVU.MOREX.r3.3HG0224740",5511.03168732955,-1.9965681292636e-06,0.00144267516751506,0.601498792637369,0.999875898879627
"HORVU.MOREX.r3.3HG0224750",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224760",3518.34287942384,3.06132165595894e-06,0.00144268252392547,0.340820221478297,0.999875898879627
"HORVU.MOREX.r3.3HG0224790",1657.58038698579,-1.56360130320006e-06,0.00144266785521131,0.723975528714606,0.999875898879627
"HORVU.MOREX.r3.3HG0224800",284.34090768254,2.34886428652329e-06,0.00144267351810325,0.561076917504846,0.999875898879627
"HORVU.MOREX.r3.3HG0224810",1124.90814417507,5.2589821242118e-06,0.00144266390740976,0.302973844468099,0.999875898879627
"HORVU.MOREX.r3.3HG0224820",347.827138639692,2.0874247343634e-07,0.00144269265193919,0.880176295399696,0.999875898879627
"HORVU.MOREX.r3.3HG0224850",405.802828988299,1.14711054111192e-06,0.00144268928666186,0.58425490285339,0.999875898879627
"HORVU.MOREX.r3.3HG0224860",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224870",79.6340149453822,5.27421602508392e-06,0.00144268426598245,0.291540612643322,0.999875898879627
"HORVU.MOREX.r3.3HG0224880",219.169094125213,-3.60857977863514e-06,0.00144266617863969,0.445594576990807,0.999875898879627
"HORVU.MOREX.r3.3HG0224910",59.9531882333193,1.33267039619036e-07,0.001442694132937,0.876146319275324,0.999875898879627
"HORVU.MOREX.r3.3HG0224980",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0224990",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0225000",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0225010",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0225020",359.636633708511,3.10681305030298e-06,0.00144263895181031,0.631460132895906,0.999875898879627
"HORVU.MOREX.r3.3HG0225030",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0225040",0.439251480827942,-2.36481297393798e-07,0.00144269501171501,0.509975735401365,NA
"HORVU.MOREX.r3.3HG0225140",0.249685250132621,-2.07778859710918e-07,0.00144269499822237,0.673412260038861,NA
"HORVU.MOREX.r3.3HG0225170",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0225180",1.21743823717658,-1.94497955370899e-07,0.00144269488377026,0.821367885461722,NA
"HORVU.MOREX.r3.3HG0225210",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0225230",2188.0217647676,1.10505389938282e-05,0.00144270023704815,0.568199252230236,0.999875898879627
"HORVU.MOREX.r3.3HG0225240",110.824006630424,5.88452044137567e-06,0.00144269011756765,0.0381312990583507,0.999875898879627
"HORVU.MOREX.r3.3HG0225250",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0225260",0.125967556528725,-1.70032784075794e-07,0.00144269499060449,0.835691158998516,NA
"HORVU.MOREX.r3.3HG0225270",1.70792984799805,-4.50559676948416e-07,0.00144269463000144,0.446100190818558,NA
"HORVU.MOREX.r3.3HG0225280",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0225290",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0225300",144.047424551886,-2.11853895683649e-06,0.00144268808263792,0.369639940945475,0.999875898879627
"HORVU.MOREX.r3.3HG0225310",146.746782803343,1.97109204274498e-06,0.00144266798823781,0.660734302025877,0.999875898879627
"HORVU.MOREX.r3.3HG0225320",2.10539415534418,-6.97190734731927e-07,0.00144269452891551,0.295571087696869,NA
"HORVU.MOREX.r3.3HG0225330",30.7512831007764,3.53577900123786e-07,0.00144269354602593,0.739807704024082,0.999875898879627
"HORVU.MOREX.r3.3HG0225340",657.968974966577,-8.61398745940607e-06,0.00144265162251867,0.176250776487501,0.999875898879627
